"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-11-26","14.99",,,"0.00","0.0","0.0",,"74","48","  350","   10","30.0","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-11-27","8.72",,,"0.00","0.0","0.0",,"54","38","   10","  360","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-11-28","6.71",,,"0.00","0.0","0.0",,"66","35","  140","  140","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-11-29","10.29",,,"0.00","0.0","0.0",,"69","37","  170","  170","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-11-30","12.53",,,"0.00","0.0","0.0",,"76","55","  190","  160","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-01","17.90",,,"0.00","0.0","0.0",,"83","64","  180","  180","28.0","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-02","14.32",,,"0.00","0.0","0.0",,"83","66","  190","  190","23.9","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-03","16.33",,,"0.00","0.0","0.0",,"80","65","  180","  210","28.0","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-04","12.75",,,"0.00","0.0","0.0",,"73","48","  350","  350","25.1","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-05","5.59",,,"0.00","0.0","0.0",,"66","42","  360",,"12.1",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-06","10.96",,,"0.00","0.0","0.0",,"70","47","  170","  170","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-07","7.61",,,"0.00","0.0","0.0",,"72","50","  360","  230","14.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-08","4.25",,,"0.00","0.0","0.0",,"70","50","   10","   10","12.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-09","14.54",,,"0.00","0.0","0.0",,"67","40","  340","  340","30.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-10","16.11",,,"0.00","0.1","0.0",,"44","30","  330","  340","30.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-11","2.24",,,"0.00","0.0","0.0",,"50","25","  160","  160","10.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-12","7.16",,,"0.00","0.0","0.0",,"58","28","  190","  180","16.1","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-13","9.62",,,"0.00","0.0","0.0",,"66","32","  160","  190","17.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-14","12.30",,,"0.39","0.0","0.0",,"61","52","  170","  150","23.0","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-15","8.72",,,"0.00","0.0","0.0",,"74","50","  250","  250","21.0","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-16","7.61",,,"0.00","0.0","0.0",,"74","53","  280","  260","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-17","7.16",,,"0.00","0.0","0.0",,"62","42","  310","  310","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-18","6.49",,,"0.00","0.0","0.0",,"79","38","  180","  240","15.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-19","21.47",,,"0.00","0.0","0.0",,"78","54","  290","  290","40.9","51.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-20","21.03",,,"0.00","0.0","0.0",,"54","40","  290","  300","38.9","51.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-21","7.61",,,"0.00","0.0","0.0",,"65","25","  200","  190","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-22","11.18",,,"0.00","0.0","0.0",,"68","32","  200","  190","25.1","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-23","10.74",,,"0.00","0.0","0.0",,"65","45","  220","  220","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-24","7.16",,,"0.00","0.0","0.0",,"50","33","  340","  340","15.0","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-25","18.79",,,"1.33","0.4","0.0",,"48","28","  330","  330","33.1","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-26","10.96",,,"0.00","0.0","0.0",,"32","22","  330","  330","25.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-27","6.71",,,"0.01","0.0","0.0",,"45","23","  140","  140","15.0","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-28","12.53",,,"0.03","0.0","0.0",,"42","30","  320","  320","23.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-29","6.49",,,"0.00","0.0","0.0",,"47","27","  340","  330","13.0","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-30","8.95",,,"0.00","0.0","0.0",,"49","27","  150","  150","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12-31","6.71",,,"0.19","0.0","0.0",,"49","39","  140","  140","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-01","11.86",,,"0.01","0.0","0.0",,"46","36","  320","  320","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-02","6.71",,,"0.00","0.0","0.0",,"42","31","  340","  350","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-03","7.83",,,"0.00","0.0","0.0",,"49","28","  360","  360","16.1","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-04","4.03",,,"0.00","0.0","0.0",,"50","39","  200","  340","8.9","12.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-05","6.93",,,"0.00","0.0","0.0",,"54","35","  240","  170","14.1","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-06","7.16",,,"0.00","0.0","0.0",,"57","33","  360","  360","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-07","5.37",,,"0.00","0.0","0.0",,"55","28","  130","  120","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-08","7.61",,,"1.95","0.0","0.0",,"50","44","  360","   20","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-09","11.86",,,"1.52","0.0","0.0",,"57","48","   70","   70","29.1","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-10","11.18",,,"0.04","0.0","0.0",,"58","48","  240","  240","23.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-11","12.97",,,"0.00","0.0","0.0",,"71","46","  180","  180","25.9","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-12","13.65",,,"0.10","0.0","0.0",,"66","36","  330","  320","30.0","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-13","16.55",,,"0.00","0.0","0.0",,"43","30","  340","  340","23.9","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-14","12.30",,,"0.00","0.0","0.0",,"46","29","   20","   30","21.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-15","11.63",,,"0.05","0.3","0.0",,"39","30","   20","   20","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-16","6.26",,,"0.00","0.0","0.0",,"49","26","  310","  300","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-17","8.05",,,"0.00","0.0","0.0",,"61","34","   10","   20","16.1","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-18","6.93",,,"0.00","0.0","0.0",,"62","31","  160","  170","17.0","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-19","9.62",,,"0.00","0.0","0.0",,"67","40","  190","  170","19.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-20","3.13",,,"0.00","0.0","0.0",,"69","38","  180","  160","13.0","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-21","9.84",,,"0.00","0.0","0.0",,"56","39","   10","  360","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-22","5.59",,,"0.00","0.0","0.0",,"66","36","  160","  180","13.0","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-23","10.29",,,"0.00","0.0","0.0",,"75","47","  220","  210","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-24","6.93",,,"0.00","0.0","0.0",,"79","50","  310","  150","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-25","9.40",,,"0.00","0.0","0.0",,"53","44","   10","  360","17.9","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-26","5.82",,,"0.00","0.0","0.0",,"54","45","  330","  120","13.0","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-27","13.20",,,"0.00","0.0","0.0",,"76","49","  190","  180","25.9","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-28","17.45",,,"0.00","0.0","0.0",,"78","67","  190","  190","31.1","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-29","18.79",,,"0.39","0.0","0.0",,"80","54","  190","  190","36.0","44.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-30","17.00",,,"0.00","0.0","0.0",,"55","39","  320","  300","32.0","38.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01-31","12.30",,,"0.00","0.0","0.0",,"69","31","   30","   30","29.1","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-01","8.72",,,"0.00","0.0","0.0",,"59","29","   20","   20","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-02","9.84",,,"0.00","0.0","0.0",,"67","44","  190","   10","17.0","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-03","7.38",,,"0.00","0.0","0.0",,"70","37","  150","  130","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-04","11.18",,,"0.02","0.0","0.0",,"73","54","  190","  180","21.9","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-05","6.71",,,"0.00","0.0","0.0",,"67","57","   50","   50","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-06","10.96",,,"0.00","0.0","0.0",,"76","53","  130","  120","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-07","16.78",,,"0.00","0.0","0.0",,"80","53","  330","  330","30.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-08","8.72",,,"0.00","0.0","0.0",,"65","41","  340","   40","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-09","13.42",,,"0.01","0.0","0.0",,"59","47","  150","  150","23.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-10","11.41",,,"0.98","0.0","0.0",,"69","46","  260","  280","36.0","49.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-11","10.51",,,"0.00","0.0","0.0",,"56","45","   40","   50","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-12","10.07",,,"0.38","0.0","0.0",,"49","41","  330","  310","23.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-13","8.95",,,"0.00","0.0","0.0",,"59","39","  320","  320","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-14","5.82",,,"0.00","0.0","0.0",,"69","36","  210","  210","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-15","14.99",,,"0.00","0.0","0.0",,"52","37","   20","   10","25.1","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-16","6.26",,,"0.00","0.0","0.0",,"56","30","  170","  270","10.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-17","15.88",,,"0.00","0.0","0.0",,"72","37","  180","  180","29.1","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-18","19.91",,,"0.00","0.0","0.0",,"78","47","  310","  220","32.0","42.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-19","8.50",,,"0.00","0.0","0.0",,"61","37","   70","   50","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-20","13.20",,,"0.14","0.0","0.0",,"53","42","  110","  110","21.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-21","13.65",,,"0.13","0.0","0.0",,"68","43","  330","  280","30.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-22","10.96",,,"0.00","0.0","0.0",,"48","31","  340","  350","21.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-23","6.26",,,"0.00","0.0","0.0",,"55","30","  340","  340","14.1","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-24","11.41",,,"0.00","0.0","0.0",,"70","36","  140","  120","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-25","17.45",,,"0.02","0.0","0.0",,"62","41","  300","  320","36.0","47.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-26","14.99",,,"0.00","0.0","0.0",,"59","40","  310","  310","33.1","42.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-27","14.54",,,"0.00","0.0","0.0",,"57","37","  330","  340","25.1","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02-28","13.87",,,"0.00","0.0","0.0",,"59","35","  330","  340","23.9","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-01","10.29",,,"0.00","0.0","0.0",,"56","33","  360","  360","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-02","10.51",,,"0.00","0.0","0.0",,"56","31","  350","  360","17.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-03","16.55",,,"0.00","0.0","0.0",,"72","36","  190","  190","31.1","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-04","17.90",,,"0.00","0.0","0.0",,"88","55","  340","  340","34.9","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-05","20.36",,,"0.00","0.0","0.0",,"58","38","  360","  360","38.9","47.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-06","6.49",,,"0.00","0.0","0.0",,"61","33","   40","   40","12.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-07","11.18",,,"0.00","0.0","0.0",,"72","38","  150","  160","23.9","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-08","12.30",,,"0.01","0.0","0.0",,"63","54","  160","  150","23.9","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-09","16.33",,,"1.18","0.0","0.0",,"70","60","  170","  170","32.0","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-10","16.55",,,"0.02","0.0","0.0",,"60","41","  310","  310","33.1","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-11","10.07",,,"0.00","0.0","0.0",,"61","35","  310","  310","21.0","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-12","8.50",,,"0.00","0.0","0.0",,"67","38","   10","  360","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-13","7.38",,,"0.00","0.0","0.0",,"69","41","  160","  180","13.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-14","11.18",,,"0.00","0.0","0.0",,"78","47","  190","  190","21.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-15","17.22",,,"0.00","0.0","0.0",,"82","53","  190","  190","30.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-16","20.36",,,"0.00","0.0","0.0",,"82","57","  170","  190","28.0","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-17","10.74",,,"0.00","0.0","0.0",,"72","54","  180","  180","25.9","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-18","13.20",,,"0.00","0.0","0.0",,"70","52","   20","   30","23.0","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-19","9.84",,,"0.00","0.0","0.0",,"68","45","   40","   30","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-20","8.05",,,"0.00","0.0","0.0",,"68","45","   30","   10","17.0","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-21","17.67",,,"0.00","0.0","0.0",,"70","51","  190","  170","33.1","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-22","13.20",,,"0.00","0.0","0.0",,"67","47","   10","  190","25.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-23","9.17",,,"0.09","0.0","0.0",,"54","47","  340","  340","34.9","42.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-24","20.80",,,"0.00","0.0","0.0",,"54","37","  330","  300","34.9","42.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-25","13.20",,,"0.00","0.0","0.0",,"55","32","  330","  330","25.1","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-26","5.59",,,"0.00","0.0","0.0",,"59","31","   90","   80","10.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-27","14.99",,,"0.00","0.0","0.0",,"71","40","  190","  190","30.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-28","13.65",,,"0.00","0.0","0.0",,"71","51","  150","  190","23.0","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-29","16.11",,,"0.00","0.0","0.0",,"77","60","  140","  140","23.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-30","10.29",,,"0.96","0.0","0.0",,"77","53","  340","  340","23.0","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03-31","10.07",,,"0.01","0.0","0.0",,"74","59","  310","  310","28.0","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-01","5.59",,,"0.00","0.0","0.0","65","79","52","  120","  120","14.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-02","13.42",,,"0.00","0.0","0.0","67","69","53","   50","   50","29.1","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-03","11.63",,,"0.97","0.0","0.0","51","55","43","  100","  100","23.0","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-04","12.53",,,"0.00","0.0","0.0","45","52","42","  350","  300","19.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-05","7.61",,,"0.00","0.0","0.0","52","68","39","  150","  150","15.0","18.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-06","18.34",,,"0.00","0.0","0.0","63","75","56","  200","  190","33.1","38.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-07","17.45",,,"0.00","0.0","0.0","67","73","61","  170","  170","28.0","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-08","19.91",,,"0.00","0.0","0.0","70","75","65","  170","  180","29.1","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-09","20.58",,,"0.00","0.0","0.0","73","80","69","  190","  170","33.1","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-10","17.22",,,"0.14","0.0","0.0","54","73","39","  330","  320","28.0","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-11","7.61",,,"0.00","0.0","0.0","47","62","39","  340","  340","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-12","5.82",,,"0.00","0.0","0.0","58","76","42","  160","  160","15.0","18.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-13","10.51",,,"0.00","0.0","0.0","65","77","53","  160","  160","21.9","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-14","15.21",,,"0.00","0.0","0.0","68","81","55","  180","  200","23.9","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-15","17.22",,,"0.00","0.0","0.0","75","86","69","  180","  180","25.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-16","17.22",,,"0.00","0.0","0.0","77","87","71","  170","  180","23.9","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-17","19.46",,,"0.00","0.0","0.0","78","84","72","  160","  160","31.1","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-18","18.79",,,"0.84","0.0","0.0","62","76","43","  300","  280","36.0","42.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-19","10.74",,,"0.00","0.0","0.0","50","63","40","  330","  360","23.0","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-20","13.87",,,"0.00","0.0","0.0","56","71","42","  140","  150","25.9","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-21","9.62",,,"0.00","0.0","0.0","60","71","48","  160","  190","17.0","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-22","14.32",,,"0.00","0.0","0.0","64","78","53","  150","  150","25.9","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-23","17.45",,,"0.03","0.0","0.0","61","69","41","  340","  340","25.9","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-24","11.86",,,"0.00","0.0","0.0","46","61","37","  340","  330","25.1","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-25","9.40",,,"0.00","0.0","0.0","59","74","50","  130","  150","19.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-26","12.97",,,"0.00","0.0","0.0","66","78","60","  180","  170","23.0","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-27","9.40",,,"0.00","0.0","0.0","69","74","57","  330","  190","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-28","6.93",,,"0.00","0.0","0.0","65","81","52","  150","  150","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-29","10.96",,,"0.00","0.0","0.0","73","85","60","  170","  170","21.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04-30","11.63",,,"0.00","0.0","0.0","71","82","59","  150","  140","19.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-01","9.17",,,"0.00","0.0","0.0","72","81","65","   60","   80","17.0","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-02","22.82",,,"0.02","0.0","0.0","59","68","44","  350","  340","35.1","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-03","14.54",,,"0.00","0.0","0.0","51","67","39","  340","  330","29.1","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-04","11.41",,,"0.00","0.0","0.0","59","74","39","  330","  340","29.1","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-05","10.07",,,"0.00","0.0","0.0","57","70","46","  330","   10","18.1","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-06","5.14",,,"0.00","0.0","0.0","63","77","48","   40","   30","12.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-07","6.26",,,"0.00","0.0","0.0","71","84","57","  140","  150","15.0","18.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-08","12.97",,,"0.00","0.0","0.0","74","85","61","  190","  190","25.1","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-09","9.62",,,"0.22","0.0","0.0","72","75","66","  180","  170","23.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-10","8.50",,,"0.00","0.0","0.0","71","82","65","   10","   10","16.1","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-11","11.41",,,"0.00","0.0","0.0","71","81","60","   20","   50","23.0","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-12","8.28",,,"0.00","0.0","0.0","68","78","53","   70","   80","17.0","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-13","12.08",,,"0.00","0.0","0.0","70","88","54","  180","  190","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05-14","14.09",,,"0.00","0.0","0.0","75","87","60","  170","  200","25.9","34.0"
